instance_id,workload,seed,variant,transaction_state,partial_update_rate,invalid_commit_rate,stale_write_rate,repair_recall,leak_rate,supersession_consistency,scope_bypass_rate,latency,any_violation,violations,committed_count,operation_count,repair_count,oracle_version,oracle_match,allowed_outcome_count,oracle_mismatches
atomic_multi_write_seed_6,atomic_multi_write,6,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_6,atomic_multi_write,6,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_6,atomic_multi_write,6,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_6,atomic_multi_write,6,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_7,atomic_multi_write,7,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_7,atomic_multi_write,7,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_7,atomic_multi_write,7,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_7,atomic_multi_write,7,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_7,atomic_multi_write,7,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_8,atomic_multi_write,8,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_8,atomic_multi_write,8,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_8,atomic_multi_write,8,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_8,atomic_multi_write,8,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_8,atomic_multi_write,8,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_9,atomic_multi_write,9,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_9,atomic_multi_write,9,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_9,atomic_multi_write,9,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_9,atomic_multi_write,9,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_9,atomic_multi_write,9,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_10,atomic_multi_write,10,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_10,atomic_multi_write,10,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_10,atomic_multi_write,10,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_10,atomic_multi_write,10,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_10,atomic_multi_write,10,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_11,atomic_multi_write,11,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_11,atomic_multi_write,11,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_11,atomic_multi_write,11,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_11,atomic_multi_write,11,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_11,atomic_multi_write,11,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_12,atomic_multi_write,12,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_12,atomic_multi_write,12,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_12,atomic_multi_write,12,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_12,atomic_multi_write,12,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_12,atomic_multi_write,12,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_13,atomic_multi_write,13,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_13,atomic_multi_write,13,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_13,atomic_multi_write,13,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_13,atomic_multi_write,13,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_13,atomic_multi_write,13,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_14,atomic_multi_write,14,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_14,atomic_multi_write,14,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_14,atomic_multi_write,14,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_14,atomic_multi_write,14,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_14,atomic_multi_write,14,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_15,atomic_multi_write,15,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_15,atomic_multi_write,15,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_15,atomic_multi_write,15,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_15,atomic_multi_write,15,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_15,atomic_multi_write,15,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_16,atomic_multi_write,16,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_16,atomic_multi_write,16,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_16,atomic_multi_write,16,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_16,atomic_multi_write,16,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_16,atomic_multi_write,16,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_17,atomic_multi_write,17,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_17,atomic_multi_write,17,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_17,atomic_multi_write,17,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_17,atomic_multi_write,17,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_17,atomic_multi_write,17,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_18,atomic_multi_write,18,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_18,atomic_multi_write,18,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_18,atomic_multi_write,18,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_18,atomic_multi_write,18,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_18,atomic_multi_write,18,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_19,atomic_multi_write,19,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_19,atomic_multi_write,19,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_19,atomic_multi_write,19,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_19,atomic_multi_write,19,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_19,atomic_multi_write,19,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_20,atomic_multi_write,20,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_20,atomic_multi_write,20,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_20,atomic_multi_write,20,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_20,atomic_multi_write,20,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_20,atomic_multi_write,20,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_21,atomic_multi_write,21,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_21,atomic_multi_write,21,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_21,atomic_multi_write,21,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_21,atomic_multi_write,21,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_21,atomic_multi_write,21,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_22,atomic_multi_write,22,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_22,atomic_multi_write,22,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_22,atomic_multi_write,22,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_22,atomic_multi_write,22,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_22,atomic_multi_write,22,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_23,atomic_multi_write,23,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_23,atomic_multi_write,23,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_23,atomic_multi_write,23,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_23,atomic_multi_write,23,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_23,atomic_multi_write,23,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_24,atomic_multi_write,24,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_24,atomic_multi_write,24,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_24,atomic_multi_write,24,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_24,atomic_multi_write,24,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_24,atomic_multi_write,24,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_25,atomic_multi_write,25,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_25,atomic_multi_write,25,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_25,atomic_multi_write,25,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_25,atomic_multi_write,25,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_25,atomic_multi_write,25,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_26,atomic_multi_write,26,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_26,atomic_multi_write,26,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_26,atomic_multi_write,26,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_26,atomic_multi_write,26,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
